datum,Sales,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
2/17/2019,40.22,2.34,4.416,4,15.162,11.2,0,0,3.1,2019,2,276,Sunday
2/18/2019,53.42,3.34,2.076,3.6,27.4,7,0,10,0,2019,2,276,Monday
2/19/2019,62.56,3.33,4.33,1.5,27.4,15,2,6,3,2019,2,276,Tuesday
2/20/2019,65.02,2.34,4.779,3.3,30.6,14,0,7,3,2019,2,276,Wednesday
2/21/2019,77.16,1.66,5,2.1,45.4,15,1,5,2,2019,2,276,Thursday
2/22/2019,29.53,2.33,2,1.2,16,5,0,1,2,2019,2,276,Friday
2/23/2019,63.15,5.01,2.44,3.2,38.2,13,0,0,1.3,2019,2,276,Saturday
2/24/2019,34.85,4.34,4.01,1.5,19,2,0,2,2,2019,2,276,Sunday
2/25/2019,45.96,5.34,1.423,3,25.2,4,2,2,3,2019,2,276,Monday
2/26/2019,52.31,2.33,3.83,5.15,27,8,0,3,3,2019,2,276,Tuesday
2/27/2019,37.77,5,0.67,1.2,13.4,9,0,1,7.5,2019,2,276,Wednesday
2/28/2019,83.00,0.67,3.33,4,34,2,1,35,3,2019,2,276,Thursday
03-01-2019,49.85,1.33,3.821,2.5,22.2,12,0,6,2,2019,3,276,Friday
03-02-2019,72.34,4.01,1.33,4,46,9,3,0,5,2019,3,276,Saturday
03-03-2019,48.41,8,4.01,1,20,5,0,10,0.4,2019,3,276,Sunday
03-04-2019,66.00,5.33,2.67,7,41,3,0,5,2,2019,3,276,Monday
03-05-2019,47.84,3.01,2.33,0.2,20,8,3,6,5.3,2019,3,276,Tuesday
03-06-2019,59.44,0.34,1.396,0.7,31,17,1,5,3,2019,3,276,Wednesday
03-07-2019,51.66,7.33,2.076,4.25,10,24,0,0,4,2019,3,276,Thursday
03-08-2019,48.87,2.33,3.34,0.2,33.7,4,1,0,4.3,2019,3,276,Friday
03-09-2019,80.21,6.34,1.67,4,45.2,11,0,7,5,2019,3,276,Saturday
03-10-2019,82.27,5.83,3.087,5.35,51,5,0,3,9,2019,3,276,Sunday
03-11-2019,74.23,14.66,3.67,2.5,26.4,10,3,11,3,2019,3,276,Monday
03-12-2019,62.05,4.33,3.373,1.5,31.85,12,0,7,2,2019,3,276,Tuesday
3/13/2019,57.01,2.67,4.34,6,22,10,0,8,4,2019,3,276,Wednesday
3/14/2019,103.07,4,5.67,0.2,47.2,12,1,27,6,2019,3,276,Thursday
3/15/2019,80.17,2.83,1.34,3,40,7,1,20,5,2019,3,276,Friday
3/16/2019,64.18,8.34,0.837,5,29,9,0,5,7,2019,3,276,Saturday
3/17/2019,88.40,6.68,3.723,2,55,6,0,10,5,2019,3,276,Sunday
3/18/2019,49.27,2.33,0.835,2.1,23,11,0,1,9,2019,3,276,Monday
3/19/2019,61.03,9,3.33,1.5,26.2,10,1,2,8,2019,3,276,Tuesday
3/20/2019,70.77,5.67,2,2,28.9,8.2,0,19,5,2019,3,276,Wednesday
3/21/2019,46.55,2.33,1.423,0,18.8,13,0,6,5,2019,3,276,Thursday
3/22/2019,101.80,4.66,7.043,1.1,41,13,0,29,6,2019,3,276,Friday
3/23/2019,42.11,6,3.36,4.25,15.5,7,0,1,5,2019,3,276,Saturday
3/24/2019,88.07,6,2.67,3,43.2,6.2,1,16,10,2019,3,276,Sunday
3/25/2019,66.36,4.84,4.523,6,27,11,1,6,6,2019,3,276,Monday
3/26/2019,87.51,4,5.51,3,36,11,0,19,9,2019,3,276,Tuesday
3/27/2019,64.71,6.34,7.769,3,25.6,12,1,0,9,2019,3,276,Wednesday
3/28/2019,37.16,1.33,6.43,1.4,14,6,0,7,1,2019,3,276,Thursday
3/29/2019,71.80,3,4.298,4,25.3,10,0,16,9.2,2019,3,276,Friday
3/30/2019,52.54,4.66,10.68,1.1,18,11,1,0,6.1,2019,3,276,Saturday
3/31/2019,63.26,7,4.564,1.5,27,8,1,5,9.2,2019,3,276,Sunday
04-01-2019,64.36,3.01,1.703,3,34.65,12,0,5,5,2019,4,276,Monday
04-02-2019,61.00,7.67,1.33,3,24,7,0,10,8,2019,4,276,Tuesday
04-03-2019,55.53,5.33,5.099,1.5,18.3,12,0,4,9.3,2019,4,276,Wednesday
04-04-2019,90.73,4.5,2.226,8,39,8,1,13,15,2019,4,276,Thursday
04-05-2019,53.74,6.34,4.198,4,25.2,7,0,3,4,2019,4,276,Friday
04-06-2019,63.85,3.34,6.01,3,13.2,13,0,16,9.3,2019,4,276,Saturday
04-07-2019,44.12,6,5.119,4,19,3,0,0,7,2019,4,276,Sunday
04-08-2019,37.85,5,4.35,3.3,10,8.2,0,4,3,2019,4,276,Monday
04-09-2019,35.83,2.83,2,1,12,10,0,3,5,2019,4,276,Tuesday
04-10-2019,77.29,2.34,2.746,2,34,16.2,3,9,8,2019,4,276,Wednesday
04-11-2019,61.39,7.33,6.156,2,15.9,15,0,7,8,2019,4,276,Thursday
04-12-2019,58.40,4.33,4.373,4.1,16.6,16,0,6,7,2019,4,276,Friday
4/13/2019,37.73,4.5,4.134,1.1,14,4,0,6,4,2019,4,276,Saturday
4/14/2019,48.91,4,4.406,1,23,3,1,7,5.5,2019,4,276,Sunday
4/15/2019,51.76,4.66,6,5.3,8.8,17,2,3,5,2019,4,276,Monday
4/16/2019,52.87,2,2.67,2,27.2,12,3,1,3,2019,4,276,Tuesday
4/17/2019,66.75,7,4,1.25,13.5,11,1,24,5,2019,4,276,Wednesday
4/18/2019,0.00,0,0,0,0,0,0,0,0,2019,4,276,Thursday
4/19/2019,57.58,3.34,2.743,1.5,25,17,0,6,2,2019,4,276,Friday
4/20/2019,57.67,9,3.769,1.5,22.4,12,3,0,6,2019,4,276,Saturday
4/21/2019,57.89,3.84,4.845,3,21,11,0,2,12.2,2019,4,276,Sunday
4/22/2019,117.83,8.67,1.66,4.5,51,12,0,31,9,2019,4,276,Monday
4/23/2019,46.84,9,0.34,6.1,18.4,6,1,4,2,2019,4,276,Tuesday
4/24/2019,79.19,2.34,4.747,3,39.1,13,3,12,2,2019,4,276,Wednesday
4/25/2019,65.00,14.01,3.59,2,15,17,1,7,5.4,2019,4,276,Thursday
4/26/2019,61.87,6.34,1.68,3.25,32.6,6,0,1,11,2019,4,276,Friday
4/27/2019,76.14,17.34,2.497,3.1,25.2,13,1,7,7,2019,4,276,Saturday
4/28/2019,0.00,0,0,0,0,0,0,0,0,2019,4,276,Sunday
4/29/2019,49.90,5.33,6.367,2.6,27.6,5,0,0,3,2019,4,276,Monday
4/30/2019,84.81,2,1.407,8,22,13,2,28,8.4,2019,4,276,Tuesday
05-01-2019,20.36,2.34,4.02,1,8,1,0,1,3,2019,5,276,Wednesday
05-02-2019,60.61,1.68,5.429,5.5,20,15,1,3,9,2019,5,276,Thursday
05-03-2019,71.35,4.01,2.34,3,24,11,3,16,8,2019,5,276,Friday
05-04-2019,74.68,9,5.43,4.25,25,5,1,16,9,2019,5,276,Saturday
05-05-2019,51.62,7,2.42,4.2,31,2,0,0,5,2019,5,276,Sunday
05-06-2019,54.75,4.68,0.066,2,23,11,2,9,3,2019,5,276,Monday
05-07-2019,72.58,2.66,5.519,1,33.4,19,0,6,5,2019,5,276,Tuesday
05-08-2019,66.03,9,4.033,3,13,15,2,20,0,2019,5,276,Wednesday
05-09-2019,67.93,5,2.33,2.1,12.5,10,1,31,4,2019,5,276,Thursday
05-10-2019,66.44,5,1.34,5.5,11.6,13,2,26,2,2019,5,276,Friday
05-11-2019,58.64,5.34,5,5.5,16.8,9,0,12,5,2019,5,276,Saturday
05-12-2019,75.25,4.67,1.68,3.1,38.8,2,1,19,5,2019,5,276,Sunday
5/13/2019,62.73,5,4.527,2,26.2,11,0,11,3,2019,5,276,Monday
5/14/2019,59.03,6.67,4.363,4,25,5,0,11,3,2019,5,276,Tuesday
5/15/2019,52.62,4,1.066,4.15,28.4,7,0,5,3,2019,5,276,Wednesday
5/16/2019,51.36,5,1.067,2,12,9,1,16.29166667,5,2019,5,276,Thursday
5/17/2019,60.92,2.66,1.66,2.4,28,18,2,4,2.2,2019,5,276,Friday
5/18/2019,48.44,10,0.34,5.1,14,9,2,5,3,2019,5,276,Saturday
5/19/2019,64.27,6.67,5,4,26.4,9,0,9,4.2,2019,5,276,Sunday
5/20/2019,69.37,3.67,6.396,5,21.3,11,4,13,5,2019,5,276,Monday
5/21/2019,52.24,5.34,4,5.1,17.6,12.2,0,1,7,2019,5,276,Tuesday
5/22/2019,64.35,8.16,2.836,3.15,28.2,8,0,9,5,2019,5,276,Wednesday
5/23/2019,53.77,2.33,3.34,2,26.1,4,0,10,6,2019,5,276,Thursday
5/24/2019,65.24,5.34,3.703,3,36.2,8,1,5,3,2019,5,276,Friday
5/25/2019,75.44,11,3.34,4.1,35,4,0,16,2,2019,5,276,Saturday
5/26/2019,63.24,6.33,5.31,2,30,2.6,0,11,6,2019,5,276,Sunday
5/27/2019,35.54,4.67,0.67,1.2,19,8,0,0,2,2019,5,276,Monday
5/28/2019,55.82,4.33,3.99,6.3,18.2,10,2,5,6,2019,5,276,Tuesday
5/29/2019,40.89,5.5,2.34,4.05,15,10,1,0,3,2019,5,276,Wednesday
5/30/2019,40.94,5,0.34,3.4,17.2,5,0,6,4,2019,5,276,Thursday
5/31/2019,42.02,5.99,3.363,1,22.662,2,0,2,5,2019,5,276,Friday
06-01-2019,44.74,3,1.34,6,21.4,1,0,8,4,2019,6,276,Saturday
06-02-2019,52.71,4,2.66,3.05,28,4,1,6,4,2019,6,276,Sunday
06-03-2019,41.24,0.33,2.505,4,15.4,4,0,5,10,2019,6,276,Monday
06-04-2019,69.71,6.34,2.823,5.35,28.2,9,1,12,5,2019,6,276,Tuesday
06-05-2019,44.97,5,1.77,2.1,26.1,7,0,1,2,2019,6,276,Wednesday
06-06-2019,67.10,7.67,2.076,6.35,27,7,2,11,4,2019,6,276,Thursday
06-07-2019,54.67,6,2.67,2,22,6,0,16,0,2019,6,276,Friday
06-08-2019,44.16,3,3.66,1,22.4,12,0,0,2.1,2019,6,276,Saturday
06-09-2019,50.86,9.33,1.033,8,16.5,7,4,0,5,2019,6,276,Sunday
06-10-2019,46.34,3,1.34,2,15,7,0,6,12,2019,6,276,Monday
06-11-2019,72.17,11.34,3.33,10.5,25,9,0,7,6,2019,6,276,Tuesday
06-12-2019,47.61,8,3.406,1,16.2,11,0,1,7,2019,6,276,Wednesday
6/13/2019,36.35,0.68,3.02,0.25,19.4,2,0,2,9,2019,6,276,Thursday
6/14/2019,33.53,3.18,3.35,3,15,2,1,0,6,2019,6,276,Friday
6/15/2019,58.46,7,3.463,5,15,13,0,7,8,2019,6,276,Saturday
6/16/2019,41.35,4,5.35,3,18,2,0,0,9,2019,6,276,Sunday
6/17/2019,42.66,6.66,4.66,3,18,6,0,2,2.34,2019,6,276,Monday
6/18/2019,63.81,5,4.21,3,29.5,8,0,2,12.1,2019,6,276,Tuesday
6/19/2019,42.20,3.67,3.033,3,18,6,1,2,5.5,2019,6,276,Wednesday
6/20/2019,44.36,5,4.363,3,15,9,4,0,4,2019,6,276,Thursday
6/21/2019,54.13,3,2.33,3,24.8,8,3,4,6,2019,6,276,Friday
6/22/2019,62.00,3,4,0,25,11,2,12,5,2019,6,276,Saturday
6/23/2019,49.82,9.33,4.792,5.5,18.2,1,0,10,1,2019,6,276,Sunday
6/24/2019,58.78,10,4.68,3.1,19,9,3,3,7,2019,6,276,Monday
6/25/2019,35.98,2.34,2.638,5,12,10,1,0,3,2019,6,276,Tuesday
6/26/2019,29.04,2,3.44,1,11.6,5,1,0,5,2019,6,276,Wednesday
6/27/2019,48.49,8.16,6.33,4,15,5,1,7,2,2019,6,276,Thursday
6/28/2019,32.83,4.33,1.496,2,15,5,0,2,3,2019,6,276,Friday
6/29/2019,39.18,1.18,5.7,5,18.3,2,0,5,2,2019,6,276,Saturday
6/30/2019,73.16,6,6.159,0,40,5,0,11,5,2019,6,276,Sunday
07-01-2019,41.33,5.33,2,1,14,7,0,8,4,2019,7,276,Monday
07-02-2019,40.97,5.66,3.012,4,14,9,0,1,4.3,2019,7,276,Tuesday
07-03-2019,54.90,4,2.849,4,30.05,9,0,1,4,2019,7,276,Wednesday
07-04-2019,37.50,5.33,1.67,0,13,7,1,3,6.5,2019,7,276,Thursday
07-05-2019,44.41,4.33,3.08,4,20,11,0,0,2,2019,7,276,Friday
07-06-2019,31.04,4.34,1.703,3,16,2,0,1,3,2019,7,276,Saturday
07-07-2019,50.12,5.66,6.463,3,25,2,0,3,5,2019,7,276,Sunday
07-08-2019,51.97,6,4.373,2,21.4,9.2,1,4,4,2019,7,276,Monday
07-09-2019,49.37,2.67,2.703,8,15,12,4,3,2,2019,7,276,Tuesday
07-10-2019,55.47,10,5.67,5,19.6,10.2,0,1,4,2019,7,276,Wednesday
07-11-2019,41.06,3.33,4.726,4,19,7,0,0,3,2019,7,276,Thursday
07-12-2019,65.34,11,5.09,4.05,34,7.2,0,2,2,2019,7,276,Friday
7/13/2019,40.02,5,3.417,1,17.6,5,3,0,5,2019,7,276,Saturday
7/14/2019,47.34,6,5.34,4,23,3,0,5,1,2019,7,276,Sunday
7/15/2019,51.55,7.33,1.67,4.55,24,6,1,0,7,2019,7,276,Monday
7/16/2019,40.34,7,3.34,3,14,7,0,2,4,2019,7,276,Tuesday
7/17/2019,42.65,3.99,0.157,2.5,26,7,1,0,2,2019,7,276,Wednesday
7/18/2019,56.63,11,3.33,1.3,24,11,0,3,3,2019,7,276,Thursday
7/19/2019,69.67,7.33,5.34,4,28,15,0,3,7,2019,7,276,Friday
7/20/2019,38.99,4.34,4.449,1,17.2,4,0,6,2,2019,7,276,Saturday
7/21/2019,32.80,6.34,0.363,1.1,16,5,0,1,3,2019,7,276,Sunday
7/22/2019,35.91,1,2.66,2,14.25,10,0,0,6,2019,7,276,Monday
7/23/2019,34.86,1.34,0.67,5.2,7.25,11,0,7,2.4,2019,7,276,Tuesday
7/24/2019,66.64,8,3.769,2,30.875,19,0,2,1,2019,7,276,Wednesday
7/25/2019,61.00,6,7,5,20,9,1,11,2,2019,7,276,Thursday
7/26/2019,56.60,12.5,4,0.1,17,12,0,8,3,2019,7,276,Friday
7/27/2019,40.74,3.34,0,1,22,6,3,2,3.4,2019,7,276,Saturday
7/28/2019,27.28,4.34,1.34,4,13,3,1,0,0.6,2019,7,276,Sunday
7/29/2019,55.78,9,4.33,2,25.45,12,0,1,2,2019,7,276,Monday
7/30/2019,90.69,9.5,6.187,5,19,9,4,33,5,2019,7,276,Tuesday
7/31/2019,35.84,0,2.84,2,21,4,0,4,2,2019,7,276,Wednesday
08-01-2019,57.58,8.67,0.913,2,37,6,0,1,2,2019,8,276,Thursday
08-02-2019,43.68,5,1.68,3,18,7,2,6,1,2019,8,276,Friday
08-03-2019,39.72,5.34,4.68,2.3,12,6,5,1,3.4,2019,8,276,Saturday
08-04-2019,54.47,6.5,2.67,5,24,10,0,2,4.3,2019,8,276,Sunday
08-05-2019,28.30,4,1,4.3,6,7,1,5,0,2019,8,276,Monday
08-06-2019,49.92,10,4.67,2,17.25,4,0,6,6,2019,8,276,Tuesday
08-07-2019,49.76,6,1.759,2,9,7,0,21,3,2019,8,276,Wednesday
08-08-2019,70.67,7.66,1.01,3,15,10,0,31,3,2019,8,276,Thursday
08-09-2019,38.25,3,3.25,0,8,13,5,1,5,2019,8,276,Friday
08-10-2019,36.01,3.33,0.68,6,15,11,0,0,0,2019,8,276,Saturday
08-11-2019,45.85,7,6.85,4,16,5,2,2,3,2019,8,276,Sunday
08-12-2019,70.33,8.33,4.496,1,36,11,1,5,3.5,2019,8,276,Monday
8/13/2019,32.90,8,1.896,2,15,3,0,2,1,2019,8,276,Tuesday
8/14/2019,37.11,4.34,0.67,3.1,20,6,0,0,3,2019,8,276,Wednesday
8/15/2019,46.66,8.67,1.99,2,12,9,0,11,2,2019,8,276,Thursday
8/16/2019,53.01,3.33,2.68,2,13,15,0,10,7,2019,8,276,Friday
8/17/2019,41.15,7.67,4.531,2.45,18,5,1,0,2.5,2019,8,276,Saturday
8/18/2019,34.69,4.84,2.846,1,11,4,0,7,4,2019,8,276,Sunday
8/19/2019,37.35,3.68,3.67,4,9,11,2,0,4,2019,8,276,Monday
8/20/2019,31.72,2,1.32,2,13.4,8,0,2,3,2019,8,276,Tuesday
8/21/2019,45.79,4.34,4,0,19.45,10,0,5,3,2019,8,276,Wednesday
8/22/2019,54.34,5.34,4,2,20,8,2,10,3,2019,8,276,Thursday
8/23/2019,49.88,9.67,5.156,4.05,12,11,2,4,2,2019,8,276,Friday
8/24/2019,61.96,13.84,6.02,3,24.6,9,0,0,5.5,2019,8,276,Saturday
8/25/2019,32.35,3,3.35,2,17,4,0,3,0,2019,8,276,Sunday
8/26/2019,43.04,2.67,2.373,3,18,11,0,3,3,2019,8,276,Monday
8/27/2019,36.35,2.34,2.01,3,21,3,0,0,5,2019,8,276,Tuesday
8/28/2019,28.76,3.33,1.427,5,10,6,1,0,2,2019,8,276,Wednesday
8/29/2019,46.08,9,1.68,5,17.4,9,1,1,2,2019,8,276,Thursday
8/30/2019,38.50,6.34,1.056,2,19,3,0,2,5.1,2019,8,276,Friday
8/31/2019,41.62,4.68,3.936,2,15,5,1,4,6,2019,8,276,Saturday
09-01-2019,46.56,2,4.36,5,17,8.2,1,5,4,2019,9,276,Sunday
09-02-2019,44.92,5.33,2.087,2.5,18,7,0,1,9,2019,9,276,Monday
09-03-2019,40.94,9.36,2.35,3.1,12.125,8,3,1,2,2019,9,276,Tuesday
09-04-2019,46.75,2,0.373,2.15,29.23,7,0,3,3,2019,9,276,Wednesday
09-05-2019,42.53,7,9.53,2,14,1,0,1,8,2019,9,276,Thursday
09-06-2019,42.25,1.68,2.67,1,28.4,7,0,0,1.5,2019,9,276,Friday
09-07-2019,66.00,8.33,3.67,2,27,14,3,6,2,2019,9,276,Saturday
09-08-2019,55.10,7.01,6.087,3,26,7,0,3,3,2019,9,276,Sunday
09-09-2019,46.30,1.18,2.124,3,26,4,3,5,2,2019,9,276,Monday
09-10-2019,60.54,8.66,6.68,4.2,22,17,0,1,1,2019,9,276,Tuesday
09-11-2019,65.25,2.67,5.076,3,42,5,0,5,2.5,2019,9,276,Wednesday
09-12-2019,52.85,2.33,1.34,2,21.975,11.2,0,10,4,2019,9,276,Thursday
9/13/2019,52.69,6.34,3.35,2,17,12,2,5,5,2019,9,276,Friday
9/14/2019,66.84,8.99,6.397,3.45,24,12,0,2,10,2019,9,276,Saturday
9/15/2019,52.75,5.34,6.01,2,25.4,6,0,2,6,2019,9,276,Sunday
9/16/2019,44.65,9.33,2.316,3,22,5,1,0,2,2019,9,276,Monday
9/17/2019,49.41,4.5,3.007,6.5,19.2,8.2,0,6,2,2019,9,276,Tuesday
9/18/2019,47.66,6.33,4.33,7,22,4,0,2,2,2019,9,276,Wednesday
9/19/2019,60.67,7.33,3.34,3,33,5,2,3,4,2019,9,276,Thursday
9/20/2019,69.02,5.34,3.383,2,51.3,3,0,1,3,2019,9,276,Friday
9/21/2019,74.61,10.68,5.68,1,44.25,3,0,6,4,2019,9,276,Saturday
9/22/2019,80.07,3.33,3.34,1.9,56.5,3,0,8,4,2019,9,276,Sunday
9/23/2019,79.19,5.34,4.549,3.3,55,6,0,1,4,2019,9,276,Monday
9/24/2019,89.64,2,1.34,6,61.3,12,0,1,6,2019,9,276,Tuesday
9/25/2019,66.79,6,3.67,4.2,32.5,14,1,1.416666667,4,2019,9,276,Wednesday
9/26/2019,85.53,5.5,3.033,2,31,13,0,31,0,2019,9,276,Thursday
9/27/2019,64.12,4.66,4.359,4,41.1,4,0,2,4,2019,9,276,Friday
9/28/2019,70.98,7,1.68,4.1,48,6.2,0,1,3,2019,9,276,Saturday
9/29/2019,89.28,3.51,3.867,3,67.8,6,0,3,2.1,2019,9,276,Sunday
9/30/2019,70.94,2,1.439,2.1,49.4,9,0,5,2,2019,9,276,Monday
10-01-2019,98.35,11.34,2.406,0.1,47,15,4,17,1.5,2019,10,276,Tuesday
10-02-2019,52.55,5.18,3.274,2.8,30.2,9,1,0,1.1,2019,10,276,Wednesday
10-03-2019,66.40,5,3,4,40.4,10,0,2,2,2019,10,276,Thursday
10-04-2019,52.72,7.34,5.683,2.25,22.45,13,0,1,1,2019,10,276,Friday
10-05-2019,47.58,3.84,5.01,6,25.4,7,0,0,0.33,2019,10,276,Saturday
10-06-2019,67.49,4,11.69,2,34.6,6,0,5,4.2,2019,10,276,Sunday
10-07-2019,82.65,7.34,4.507,3,50.8,6,0,10,1,2019,10,276,Monday
10-08-2019,70.86,0.33,1.73,0.5,44.3,20,2,2,0,2019,10,190,Tuesday
