Row Labels,Sum of Sales
25-06-2018,400.784
CA-2018-116204,21.336
11-02-2018,21.336
CA-2018-116225,390.75
05-11-2018,390.75
CA-2018-116288,242.94
12-03-2018,242.94
CA-2018-116358,46.02
02-11-2018,46.02
CA-2018-116498,35.1
30-05-2018,35.1
CA-2018-116519,904.9
13-10-2018,904.9
CA-2018-116645,155.94
30-11-2018,155.94
CA-2018-116680,1491.616
04-09-2018,1491.616
CA-2018-116715,678.1
02-12-2018,678.1
CA-2018-116855,504.9
17-12-2018,504.9
CA-2018-116939,177.55
25-09-2018,177.55
CA-2018-116946,193.634
19-12-2018,193.634
CA-2018-116953,552
24-04-2018,552
CA-2018-116988,1433.19
27-06-2018,1433.19
CA-2018-117009,21.96
22-09-2018,21.96
CA-2018-117023,116.48
07-08-2018,116.48
CA-2018-117044,31.072
11-09-2018,31.072
CA-2018-117079,863.88
23-10-2018,863.88
CA-2018-117114,518.68
31-10-2018,518.68
CA-2018-117128,32.67
05-12-2018,32.67
CA-2018-117156,8.856
21-03-2018,8.856
CA-2018-117198,659.9
31-08-2018,659.9
CA-2018-117212,2110.72
26-02-2018,2110.72
CA-2018-117240,13.128
23-07-2018,13.128
CA-2018-117261,54.32
04-09-2018,54.32
CA-2018-117324,1816.36
08-12-2018,1816.36
CA-2018-117394,19.04
04-09-2018,19.04
CA-2018-117401,865
18-05-2018,865
CA-2018-117422,171.848
21-10-2018,171.848
CA-2018-117436,10.36
08-06-2018,10.36
CA-2018-117443,189.712
23-12-2018,189.712
CA-2018-117457,3955.507
08-12-2018,3955.507
CA-2018-117485,291.96
23-09-2018,291.96
CA-2018-117513,399.672
03-03-2018,399.672
CA-2018-117632,551.038
12-05-2018,551.038
CA-2018-117653,91.275
19-10-2018,91.275
CA-2018-117667,588.008
04-12-2018,588.008
CA-2018-117695,13.76
05-08-2018,13.76
CA-2018-117702,1071.74
28-11-2018,1071.74
CA-2018-117807,104.85
01-10-2018,104.85
CA-2018-117821,63.92
12-06-2018,63.92
CA-2018-117863,17.608
18-05-2018,17.608
CA-2018-117870,193.974
27-01-2018,193.974
CA-2018-117926,69.48
08-12-2018,69.48
CA-2018-117933,35.91
24-12-2018,35.91
CA-2018-117947,283.774
18-08-2018,283.774
CA-2018-118003,498.15
04-12-2018,498.15
CA-2018-118017,306.36
03-12-2018,306.36
CA-2018-118122,13.904
17-11-2018,13.904
CA-2018-118136,14.8
16-09-2018,14.8
CA-2018-118199,805.99
09-05-2018,805.99
CA-2018-118213,240.15
05-11-2018,240.15
CA-2018-118346,399.95
23-07-2018,399.95
CA-2018-118360,42.93
01-04-2018,42.93
CA-2018-118367,47.98
28-10-2018,47.98
CA-2018-118402,243.92
29-09-2018,243.92
CA-2018-118437,169.28
17-06-2018,169.28
CA-2018-118521,37.94
16-02-2018,37.94
CA-2018-118542,55.488
01-12-2018,55.488
CA-2018-118577,150.18
06-10-2018,150.18
CA-2018-118640,78.504
20-07-2018,78.504
CA-2018-118668,16.59
02-01-2018,16.59
CA-2018-118724,1629.712
21-07-2018,1629.712
CA-2018-118731,126.656
20-11-2018,126.656
CA-2018-118773,397.744
09-02-2018,397.744
CA-2018-118857,196.45
15-04-2018,196.45
CA-2018-118864,119.96
15-06-2018,119.96
CA-2018-118885,695.944
29-12-2018,695.944
CA-2018-118892,4416.174
17-08-2018,4416.174
CA-2018-119004,105.408
23-11-2018,105.408
CA-2018-119011,351.66
20-08-2018,351.66
CA-2018-119193,631.599
22-12-2018,631.599
CA-2018-119284,2942.784
15-06-2018,2942.784
CA-2018-119305,173.8
30-11-2018,173.8
CA-2018-119389,60.312
17-04-2018,60.312
CA-2018-119424,91.416
12-06-2018,91.416
CA-2018-119452,1805.88
21-03-2018,1805.88
CA-2018-119494,523.392
09-11-2018,523.392
CA-2018-119564,22.77
15-12-2018,22.77
CA-2018-119578,916.14
22-12-2018,916.14
CA-2018-119655,183.42
20-04-2018,183.42
CA-2018-119669,5.67
24-01-2018,5.67
CA-2018-119746,240.368
23-11-2018,240.368
CA-2018-119809,3859.488
18-08-2018,3859.488
CA-2018-120019,594.5
16-02-2018,594.5
CA-2018-120061,155.372
02-11-2018,155.372
CA-2018-120168,806.05
25-05-2018,806.05
CA-2018-120222,92.394
25-04-2018,92.394
CA-2018-120327,45.92
11-11-2018,45.92
CA-2018-120376,2283.43
22-12-2018,2283.43
CA-2018-120404,623.93
20-11-2018,623.93
CA-2018-120614,37.52
30-05-2018,37.52
CA-2018-120705,147.184
05-09-2018,147.184
CA-2018-120719,34.76
23-03-2018,34.76
CA-2018-120761,91.96
04-09-2018,91.96
CA-2018-120894,28.08
28-04-2018,28.08
CA-2018-120936,495.3
17-12-2018,495.3
CA-2018-120999,147.168
10-09-2018,147.168
CA-2018-121027,2340.06
18-08-2018,2340.06
CA-2018-121048,988.204
14-07-2018,988.204
CA-2018-121083,847.46
09-07-2018,847.46
CA-2018-121125,205.744
30-05-2018,205.744
CA-2018-121160,65.84
04-11-2018,65.84
CA-2018-121195,264.32
24-12-2018,264.32
CA-2018-121216,57.984
23-12-2018,57.984
CA-2018-121293,477.092
25-07-2018,477.092
CA-2018-121300,693.13
29-09-2018,693.13
CA-2018-121314,251.64
23-09-2018,251.64
CA-2018-121398,424.172
25-12-2018,424.172
CA-2018-121412,29.328
23-09-2018,29.328
CA-2018-121419,771.8
02-04-2018,771.8
CA-2018-121468,31.968
19-11-2018,31.968
CA-2018-121489,994.464
21-08-2018,994.464
CA-2018-121503,871.028
03-07-2018,871.028
CA-2018-121538,88.768
28-11-2018,88.768
CA-2018-121580,522.79
29-05-2018,522.79
CA-2018-121615,75.9
03-11-2018,75.9
CA-2018-121643,344.704
18-05-2018,344.704
CA-2018-121678,1.824
16-11-2018,1.824
CA-2018-121706,356.79
26-02-2018,356.79
CA-2018-121741,750.68
26-12-2018,750.68
CA-2018-121790,2113.567
30-01-2018,2113.567
CA-2018-121804,72.8
03-03-2018,72.8
CA-2018-121818,52.696
20-11-2018,52.696
CA-2018-121839,1169.694
24-09-2018,1169.694
CA-2018-121853,878.816
23-09-2018,878.816
CA-2018-121888,1081.69
15-09-2018,1081.69
CA-2018-121909,54.816
31-07-2018,54.816
CA-2018-122007,90.86
18-03-2018,90.86
CA-2018-122028,10.782
18-08-2018,10.782
CA-2018-122035,1107.68
20-07-2018,1107.68
CA-2018-122056,181.86
13-06-2018,181.86
CA-2018-122077,109.208
19-05-2018,109.208
CA-2018-122105,95.92
24-06-2018,95.92
CA-2018-122112,24.448
25-09-2018,24.448
CA-2018-122154,284.19
09-04-2018,284.19
CA-2018-122175,153.41
12-05-2018,153.41
CA-2018-122196,391.98
22-09-2018,391.98
CA-2018-122280,18.76
10-09-2018,18.76
CA-2018-122308,271.764
24-03-2018,271.764
CA-2018-122364,1365.48
24-09-2018,1365.48
CA-2018-122490,3321.278
13-11-2018,3321.278
CA-2018-122504,821.514
07-11-2018,821.514
CA-2018-122539,422.909
01-12-2018,422.909
CA-2018-122595,282.688
14-12-2018,282.688
CA-2018-122644,29.392
12-11-2018,29.392
CA-2018-122693,1245.86
19-02-2018,1245.86
CA-2018-122700,220.752
26-11-2018,220.752
CA-2018-122707,503.22
16-04-2018,503.22
CA-2018-122735,69.66
12-04-2018,69.66
CA-2018-122763,330.768
20-03-2018,330.768
CA-2018-122770,261.52
13-12-2018,261.52
CA-2018-122798,122.53
28-12-2018,122.53
CA-2018-122945,17.31
16-11-2018,17.31
CA-2018-122987,80.564
16-08-2018,80.564
CA-2018-122994,359.97
06-02-2018,359.97
CA-2018-123001,284.984
02-09-2018,284.984
CA-2018-123022,367.53
03-09-2018,367.53
CA-2018-123029,159.98
30-09-2018,159.98
CA-2018-123036,296.952
10-09-2018,296.952
CA-2018-123043,28.416
24-08-2018,28.416
CA-2018-123071,10.368
03-12-2018,10.368
CA-2018-123085,1219.792
03-03-2018,1219.792
CA-2018-123134,129.93
02-05-2018,129.93
CA-2018-123239,91.032
27-07-2018,91.032
CA-2018-123246,10.64
17-10-2018,10.64
CA-2018-123351,80.48
21-09-2018,80.48
CA-2018-123372,2059.85
28-11-2018,2059.85
CA-2018-123491,1993.772
30-10-2018,1993.772
CA-2018-123624,82.95
13-11-2018,82.95
CA-2018-123638,191.646
27-06-2018,191.646
CA-2018-123659,23.12
10-02-2018,23.12
CA-2018-123687,234.2
26-05-2018,234.2
CA-2018-123701,27.76
24-11-2018,27.76
CA-2018-123778,186.784
23-09-2018,186.784
CA-2018-123967,2690.74
01-11-2018,2690.74
CA-2018-123981,65.99
02-10-2018,65.99
CA-2018-124086,203.983
10-02-2018,203.983
CA-2018-124114,0.556
02-03-2018,0.556
CA-2018-124191,8.856
12-06-2018,8.856
CA-2018-124205,1038.26
15-09-2018,1038.26
CA-2018-124261,34.24
14-11-2018,34.24
CA-2018-124296,712.85
24-12-2018,712.85
CA-2018-124401,317.624
07-09-2018,317.624
CA-2018-124436,770.21
19-03-2018,770.21
CA-2018-124576,54.896
01-08-2018,54.896
CA-2018-124597,32.088
30-04-2018,32.088
CA-2018-124674,327.7328
17-11-2018,327.7328
CA-2018-124716,168.58
27-03-2018,168.58
CA-2018-124744,536.48
21-06-2018,536.48
CA-2018-124765,723.92
25-11-2018,723.92
CA-2018-124828,9.552
03-07-2018,9.552
CA-2018-124898,184.66
11-09-2018,184.66
CA-2018-124940,47.904
21-02-2018,47.904
CA-2018-125101,67.78
06-03-2018,67.78
CA-2018-125115,106.104
10-04-2018,106.104
CA-2018-125199,456.512
19-10-2018,456.512
CA-2018-125269,83.214
24-04-2018,83.214
CA-2018-125290,40.28
06-11-2018,40.28
CA-2018-125367,13.92
23-07-2018,13.92
CA-2018-125381,107.97
25-04-2018,107.97
CA-2018-125388,89.26
19-10-2018,89.26
CA-2018-125451,1169.98
23-10-2018,1169.98
CA-2018-125472,253.86
30-05-2018,253.86
CA-2018-125640,3.304
25-07-2018,3.304
CA-2018-125745,19.52
30-06-2018,19.52
CA-2018-125752,41.424
31-07-2018,41.424
CA-2018-125878,1.788
25-02-2018,1.788
CA-2018-125913,427.592
16-01-2018,427.592
CA-2018-125990,39.624
19-10-2018,39.624
CA-2018-126046,12.39
03-11-2018,12.39
CA-2018-126067,1278.158
28-08-2018,1278.158
CA-2018-126074,275.65
02-10-2018,275.65
CA-2018-126123,40.852
14-10-2018,40.852
CA-2018-126144,285.576
31-07-2018,285.576
CA-2018-126221,209.3
30-12-2018,209.3
CA-2018-126242,323.71
19-11-2018,323.71
CA-2018-126354,119.178
03-02-2018,119.178
CA-2018-126382,35.168
03-06-2018,35.168
CA-2018-126396,85.2
08-09-2018,85.2
CA-2018-126438,14.88
10-09-2018,14.88
CA-2018-126536,102.83
12-10-2018,102.83
CA-2018-126550,81.4
29-03-2018,81.4
CA-2018-126634,94.2
30-03-2018,94.2
CA-2018-126662,479.984
17-07-2018,479.984
CA-2018-126676,7.98
29-09-2018,7.98
CA-2018-126718,4.91
29-04-2018,4.91
CA-2018-126774,4.89
15-04-2018,4.89
CA-2018-126788,470.376
05-06-2018,470.376
CA-2018-126865,92.94
05-12-2018,92.94
CA-2018-126914,776.08
15-06-2018,776.08
CA-2018-126928,514.05
17-09-2018,514.05
CA-2018-126956,87.52
21-08-2018,87.52
CA-2018-127026,1239.833
21-01-2018,1239.833
CA-2018-127096,300.904
15-09-2018,300.904
CA-2018-127117,74.45
14-04-2018,74.45
CA-2018-127180,13716.458
22-10-2018,13716.458
CA-2018-127264,7.056
03-04-2018,7.056
CA-2018-127285,102.656
30-10-2018,102.656
CA-2018-127306,175.086
14-01-2018,175.086
CA-2018-127313,116.512
01-12-2018,116.512
CA-2018-127397,1443.72
24-02-2018,1443.72
CA-2018-127432,4189.38
22-01-2018,4189.38
CA-2018-127460,298.464
10-07-2018,298.464
CA-2018-127474,512.368
03-02-2018,512.368
CA-2018-127516,64.784
28-12-2018,64.784
CA-2018-127621,26.88
03-03-2018,26.88
CA-2018-127656,30.32
11-07-2018,30.32
CA-2018-127705,30.41
02-06-2018,30.41
CA-2018-127712,6.208
31-08-2018,6.208
CA-2018-127726,209.88
11-09-2018,209.88
CA-2018-127782,891.504
02-11-2018,891.504
CA-2018-127803,26.16
19-05-2018,26.16
CA-2018-127922,24.288
27-10-2018,24.288
CA-2018-127929,181.95
23-12-2018,181.95
CA-2018-128041,598.16
01-09-2018,598.16
CA-2018-128076,481.524
02-02-2018,481.524
CA-2018-128160,36.672
19-12-2018,36.672
CA-2018-128265,1247.64
17-11-2018,1247.64
CA-2018-128300,406.94
24-11-2018,406.94
CA-2018-128328,338.86
05-08-2018,338.86
CA-2018-128335,74.89
29-09-2018,74.89
CA-2018-128363,2382.926
13-08-2018,2382.926
CA-2018-128370,369.536
10-09-2018,369.536
CA-2018-128426,4.24
07-10-2018,4.24
CA-2018-128475,71.98
26-08-2018,71.98
CA-2018-128629,18.84
10-07-2018,18.84
CA-2018-128699,47.992
03-12-2018,47.992
CA-2018-128734,850.92
24-12-2018,850.92
CA-2018-128755,629.86
04-05-2018,629.86
CA-2018-128769,81.568
07-09-2018,81.568
CA-2018-128783,248.82
07-09-2018,248.82
CA-2018-128853,908.82
21-04-2018,908.82
CA-2018-128944,921.228
19-06-2018,921.228
CA-2018-128965,562.702
17-04-2018,562.702
CA-2018-129000,501.81
25-11-2018,501.81
CA-2018-129021,4590.344
23-08-2018,4590.344
CA-2018-129028,127.95
01-04-2018,127.95
CA-2018-129294,540.934
16-03-2018,540.934
CA-2018-129357,504.59
14-05-2018,504.59
CA-2018-129378,413.784
01-10-2018,413.784
CA-2018-129462,740.59
16-06-2018,740.59
CA-2018-129490,419.136
26-09-2018,419.136
CA-2018-129567,17.456
17-03-2018,17.456
CA-2018-129581,128.85
11-12-2018,128.85
CA-2018-129707,8.896
25-04-2018,8.896
CA-2018-129805,7.4
28-12-2018,7.4
CA-2018-129833,43.85
09-12-2018,43.85
CA-2018-129910,59.76
30-03-2018,59.76
CA-2018-130036,1132.56
27-08-2018,1132.56
CA-2018-130043,31.872
15-09-2018,31.872
CA-2018-130106,12.62
22-05-2018,12.62
CA-2018-130141,582.304
22-10-2018,582.304
CA-2018-130148,38.38
24-09-2018,38.38
CA-2018-130211,582.07
22-10-2018,582.07
CA-2018-130309,544.38
17-12-2018,544.38
CA-2018-130351,199.73
05-12-2018,199.73
CA-2018-130386,779.16
12-11-2018,779.16
CA-2018-130505,673.344
12-10-2018,673.344
CA-2018-130526,33.568
26-11-2018,33.568
CA-2018-130631,88.06
29-12-2018,88.06
CA-2018-130715,17.9
16-09-2018,17.9
CA-2018-130764,652.505
27-10-2018,652.505
CA-2018-130771,127.688
29-07-2018,127.688
CA-2018-130834,16.272
03-11-2018,16.272
CA-2018-130841,1170.564
28-07-2018,1170.564
CA-2018-130904,22.744
11-04-2018,22.744
CA-2018-130967,53.982
10-03-2018,53.982
CA-2018-131016,56.512
18-09-2018,56.512
CA-2018-131037,210.008
22-08-2018,210.008
CA-2018-131156,25.472
03-04-2018,25.472
CA-2018-131212,39.792
05-12-2018,39.792
CA-2018-131233,253.128
14-04-2018,253.128
CA-2018-131254,1729.286
19-11-2018,1729.286
CA-2018-131282,251.112
05-02-2018,251.112
CA-2018-131303,62.65
28-11-2018,62.65
CA-2018-131366,319.532
24-11-2018,319.532
CA-2018-131492,95.388
19-10-2018,95.388
CA-2018-131618,23.888
17-06-2018,23.888
CA-2018-131625,114.9
01-09-2018,114.9
CA-2018-131632,5.248
31-10-2018,5.248
CA-2018-131653,5.22
29-01-2018,5.22
CA-2018-131695,270.8
30-06-2018,270.8
CA-2018-131807,753.112
05-10-2018,753.112
CA-2018-131828,1051.912
11-02-2018,1051.912
CA-2018-131954,654.242
21-01-2018,654.242
CA-2018-132122,228.92
09-07-2018,228.92
CA-2018-132178,832.96
03-05-2018,832.96
CA-2018-132185,52.344
27-11-2018,52.344
CA-2018-132199,504.506
03-05-2018,504.506
CA-2018-132213,109.968
25-04-2018,109.968
CA-2018-132234,547.3
16-10-2018,547.3
CA-2018-132262,151.96
21-09-2018,151.96
CA-2018-132290,933.408
10-03-2018,933.408
CA-2018-132339,387.99
19-08-2018,387.99
CA-2018-132346,100.94
07-11-2018,100.94
CA-2018-132353,323.976
15-09-2018,323.976
CA-2018-132430,45.888
09-10-2018,45.888
CA-2018-132437,65.12
08-09-2018,65.12
CA-2018-132521,158.28
23-09-2018,158.28
CA-2018-132584,53.72
26-08-2018,53.72
CA-2018-132619,193.95
31-08-2018,193.95
CA-2018-132647,178.21
17-02-2018,178.21
CA-2018-132682,490.392
08-06-2018,490.392
CA-2018-132738,16.752
04-08-2018,16.752
CA-2018-132934,201.262
20-06-2018,201.262
CA-2018-132976,114.376
13-10-2018,114.376
CA-2018-133004,638.73
31-08-2018,638.73
CA-2018-133046,297.99
27-07-2018,297.99
CA-2018-133067,11.598
04-05-2018,11.598
CA-2018-133074,55.86
21-09-2018,55.86
CA-2018-133095,117.62
04-06-2018,117.62
CA-2018-133102,143.808
17-08-2018,143.808
CA-2018-133207,57.568
27-11-2018,57.568
CA-2018-133235,271.96
01-08-2018,271.96
CA-2018-133249,145.9
08-07-2018,145.9
CA-2018-133256,564.38
26-06-2018,564.38
CA-2018-133263,3098.61
31-03-2018,3098.61
CA-2018-133333,22.72
18-09-2018,22.72
CA-2018-133431,28.47
17-12-2018,28.47
CA-2018-133487,152.94
06-05-2018,152.94
CA-2018-133501,5.184
27-08-2018,5.184
CA-2018-133620,11.21
13-11-2018,11.21
CA-2018-133641,48.69
14-05-2018,48.69
CA-2018-133648,87.688
25-06-2018,87.688
CA-2018-133718,73.512
23-07-2018,73.512
CA-2018-133823,101.062
11-05-2018,101.062
CA-2018-133865,3359.952
08-05-2018,3359.952
CA-2018-133928,4.572
11-06-2018,4.572
CA-2018-134096,399.53
24-09-2018,399.53
CA-2018-134152,129.6
27-05-2018,129.6
CA-2018-134173,20.736
16-09-2018,20.736
CA-2018-134194,160.162
25-12-2018,160.162
CA-2018-134285,19.104
07-12-2018,19.104
CA-2018-134306,45.08
08-07-2018,45.08
CA-2018-134404,177.636
27-12-2018,177.636
CA-2018-134418,12.42
15-09-2018,12.42
CA-2018-134439,15.96
18-09-2018,15.96
CA-2018-134495,269.4
01-04-2018,269.4
CA-2018-134565,719.408
11-06-2018,719.408
CA-2018-134607,22.58
03-10-2018,22.58
CA-2018-134635,79.14
15-04-2018,79.14
CA-2018-134649,22.63
26-01-2018,22.63
CA-2018-134796,148.48
25-06-2018,148.48
CA-2018-134810,272.232
09-05-2018,272.232
CA-2018-134838,57.51
19-02-2018,57.51
CA-2018-134845,2613.309
17-04-2018,2613.309
CA-2018-134880,44.784
27-10-2018,44.784
CA-2018-134915,972.08
12-11-2018,972.08
CA-2018-134978,15.92
12-11-2018,15.92
CA-2018-135034,95.984
01-08-2018,95.984
CA-2018-135069,231.776
10-04-2018,231.776
CA-2018-135076,436.704
13-04-2018,436.704
CA-2018-135111,28.38
28-12-2018,28.38
CA-2018-135167,4.26
15-06-2018,4.26
CA-2018-135279,760.8
09-04-2018,760.8
CA-2018-135307,164.34
26-11-2018,164.34
CA-2018-135377,287.976
13-12-2018,287.976
CA-2018-135419,486.368
03-11-2018,486.368
CA-2018-135587,372.64
07-12-2018,372.64
CA-2018-135650,143.728
23-03-2018,143.728
CA-2018-135692,253.3856
27-04-2018,253.3856
CA-2018-135783,18.28
22-04-2018,18.28
CA-2018-135860,376.1
01-12-2018,376.1
CA-2018-135909,5325.884
13-10-2018,5325.884
CA-2018-135937,882.99
20-02-2018,882.99
CA-2018-136000,40.176
22-09-2018,40.176
CA-2018-136007,80.36
23-02-2018,80.36
CA-2018-136063,10.192
15-12-2018,10.192
CA-2018-136238,16.032
26-12-2018,16.032
CA-2018-136308,1919.976
16-11-2018,1919.976
CA-2018-136350,449.454
24-06-2018,449.454
CA-2018-136364,130.602
13-07-2018,130.602
CA-2018-136448,684.11
16-09-2018,684.11
CA-2018-136497,13.71
16-04-2018,13.71
CA-2018-136511,347.58
23-03-2018,347.58
CA-2018-136539,106.0208
28-12-2018,106.0208
CA-2018-136609,115.296
06-08-2018,115.296
CA-2018-136623,101.752
11-07-2018,101.752
CA-2018-136651,183.38
23-04-2018,183.38
CA-2018-136672,49.08
07-03-2018,49.08
CA-2018-136826,14.016
16-06-2018,14.016
CA-2018-136875,166.44
03-12-2018,166.44
CA-2018-136882,477.3
27-05-2018,477.3
CA-2018-137001,14.7
10-06-2018,14.7
CA-2018-137022,811.28
16-11-2018,811.28
CA-2018-137085,312.552
29-06-2018,312.552
CA-2018-137099,374.376
07-12-2018,374.376
CA-2018-137323,96.36
14-11-2018,96.36
CA-2018-137344,40.29
20-08-2018,40.29
CA-2018-137365,95.976
30-11-2018,95.976
CA-2018-137414,386.62
02-10-2018,386.62
CA-2018-137428,222.032
16-12-2018,222.032
CA-2018-137449,738.7052
29-06-2018,738.7052
CA-2018-137456,15.92
21-12-2018,15.92
CA-2018-137463,420.234
16-12-2018,420.234
CA-2018-137470,12.96
17-09-2018,12.96
CA-2018-137498,298
09-09-2018,298
CA-2018-137505,435.168
24-11-2018,435.168
CA-2018-137582,11.808
04-09-2018,11.808
CA-2018-137596,3480.96
02-09-2018,3480.96
CA-2018-137624,241.424
10-11-2018,241.424
CA-2018-137631,751.984
28-04-2018,751.984
CA-2018-137785,458.43
13-05-2018,458.43
CA-2018-137876,95.52
30-04-2018,95.52
CA-2018-138149,1100.62
29-06-2018,1100.62
CA-2018-138156,147.568
11-02-2018,147.568
CA-2018-138163,50.94
17-11-2018,50.94
CA-2018-138289,5802.7
16-01-2018,5802.7
CA-2018-138310,431.928
26-06-2018,431.928
CA-2018-138380,1000.02
21-12-2018,1000.02
CA-2018-138422,14.352
23-09-2018,14.352
CA-2018-138464,133.576
08-07-2018,133.576
CA-2018-138548,97.84
15-08-2018,97.84
CA-2018-138611,123.588
14-11-2018,123.588
CA-2018-138618,10.368
01-12-2018,10.368
CA-2018-138779,29.664
14-01-2018,29.664
CA-2018-138975,2361.52
19-05-2018,2361.52
CA-2018-139080,138.432
23-01-2018,138.432
CA-2018-139199,927.44
09-12-2018,927.44
CA-2018-139304,136.526
29-01-2018,136.526
CA-2018-139311,205.296
11-08-2018,205.296
CA-2018-139353,273.088
28-10-2018,273.088
CA-2018-139402,432.405
09-12-2018,432.405
CA-2018-139416,15.008
27-03-2018,15.008
CA-2018-139437,87.92
03-07-2018,87.92
CA-2018-139444,9.856
09-09-2018,9.856
CA-2018-139493,15.92
13-09-2018,15.92
CA-2018-139619,95.616
19-09-2018,95.616
CA-2018-139661,9.64
30-10-2018,9.64
CA-2018-139717,656.64
24-08-2018,656.64
CA-2018-139773,188.552
04-12-2018,188.552
CA-2018-139787,35.4
19-09-2018,35.4
CA-2018-139822,98.6
15-09-2018,98.6
CA-2018-139913,142.92
23-10-2018,142.92
CA-2018-139948,7.904
17-07-2018,7.904
CA-2018-140053,545.85
03-07-2018,545.85
CA-2018-140088,301.96
28-05-2018,301.96
CA-2018-140151,14052.48
23-03-2018,14052.48
CA-2018-140186,304.046
29-09-2018,304.046
CA-2018-140242,415.152
06-05-2018,415.152
CA-2018-140298,94.508
11-05-2018,94.508
CA-2018-140326,849.846
04-09-2018,849.846
CA-2018-140480,469.66
08-07-2018,469.66
CA-2018-140494,111.96
10-03-2018,111.96
CA-2018-140508,114.848
18-09-2018,114.848
CA-2018-140515,381.36
19-03-2018,381.36
CA-2018-140536,7.04
04-04-2018,7.04
CA-2018-140585,286.485
18-12-2018,286.485
CA-2018-140627,303.32
23-12-2018,303.32
CA-2018-140676,225.61
12-09-2018,225.61
CA-2018-140760,69.264
02-06-2018,69.264
CA-2018-140781,39.816
